Date,Low,High,Close,Open,Market Cap,Volume
"Sep 27, 2016",604.11,608.25,606.17,608.02,"9,661,590,000","49,422,400"
"Sep 26, 2016",600.35,608.14,608.04,600.81,"9,545,830,000","59,153,800"
"Sep 25, 2016",599.71,603.38,600.83,602.75,"9,575,360,000","33,977,800"
"Sep 24, 2016",602.04,604.58,602.63,602.96,"9,577,520,000","35,359,500"
"Sep 23, 2016",595.79,603.21,602.84,596.20,"9,469,130,000","51,067,000"
"Sep 22, 2016",596.21,598.49,596.30,597.28,"9,485,280,000","67,085,300"
"Sep 21, 2016",595.88,603.59,597.15,603.59,"9,584,260,000","82,776,200"
"Sep 20, 2016",607.94,609.52,608.31,609.25,"9,673,140,000","72,710,900"
"Sep 19, 2016",608.27,610.93,609.23,609.87,"9,681,960,000","54,796,400"
"Sep 18, 2016",605.86,610.16,609.87,606.28,"9,623,950,000","48,679,400"
"Sep 17, 2016",605.19,607.86,605.98,607.22,"9,637,600,000","37,140,300"
"Sep 16, 2016",606.74,609.26,606.97,607.25,"9,637,020,000","64,963,400"
"Sep 15, 2016",607.15,611.09,607.15,610.59,"9,688,940,000","59,464,600"
"Sep 14, 2016",608.41,611.95,610.68,608.84,"9,660,080,000","47,877,700"
"Sep 13, 2016",606.92,611.19,609.24,608.02,"9,645,930,000","86,920,600"
"Sep 12, 2016",605.41,608.46,608.24,607.00,"9,628,560,000","72,812,300"
"Sep 11, 2016",600.51,628.82,606.72,623.42,"9,887,780,000","73,610,800"
"Sep 10, 2016",622.39,625.10,623.51,622.93,"9,878,730,000","45,016,800"
"Sep 09, 2016",620.26,626.83,622.86,626.35,"9,931,980,000","64,550,200"
"Sep 08, 2016",613.84,628.77,626.32,614.63,"9,745,120,000","86,713,000"
"Sep 07, 2016",608.51,614.54,614.54,610.57,"9,679,610,000","75,032,400"
"Sep 06, 2016",605.09,610.83,610.44,606.51,"9,614,140,000","78,529,100"
"Sep 05, 2016",602.24,609.05,606.59,608.99,"9,652,490,000","82,446,800"
"Sep 04, 2016",596.85,611.84,608.63,598.59,"9,486,370,000","97,942,900"
"Sep 03, 2016",574.06,599.50,598.21,575.55,"9,120,440,000","159,014,000"
"Sep 02, 2016",570.81,575.64,575.54,572.41,"9,069,550,000","79,910,800"
"Sep 01, 2016",571.81,576.31,572.30,575.55,"9,118,280,000","76,923,400"
"Aug 31, 2016",573.64,577.86,575.47,577.59,"9,149,730,000","75,840,900"
"Aug 30, 2016",574.11,578.36,577.50,574.11,"9,093,530,000","70,342,400"
"Aug 29, 2016",573.47,576.28,574.11,574.07,"9,091,830,000","110,398,000"
"Aug 28, 2016",569.74,574.04,573.91,569.83,"9,023,610,000","86,301,600"
"Aug 27, 2016",568.63,579.85,569.95,579.45,"9,174,990,000","59,698,300"
"Aug 26, 2016",576.86,580.62,579.65,577.75,"9,147,170,000","48,856,800"
"Aug 25, 2016",575.17,580.45,577.76,580.18,"9,184,700,000","136,130,000"
"Aug 24, 2016",579.86,583.59,580.18,583.41,"9,234,800,000","56,328,200"
"Aug 23, 2016",581.63,589.47,583.41,586.77,"9,286,930,000","85,349,200"
"Aug 22, 2016",580.59,588.45,586.75,581.31,"9,199,410,000","72,844,000"
"Aug 21, 2016",580.22,584.16,581.31,581.94,"9,208,210,000","38,299,400"
"Aug 20, 2016",575.46,582.82,581.70,576.08,"9,114,500,000","45,301,400"
"Aug 19, 2016",574.18,578.24,575.63,574.34,"9,085,820,000","50,631,600"
"Aug 18, 2016",573.43,577.79,574.32,573.71,"9,074,760,000","59,896,600"
"Aug 17, 2016",571.43,580.89,573.22,577.76,"9,138,030,000","54,443,000"
"Aug 16, 2016",566.72,581.74,577.44,567.24,"8,970,770,000","58,405,200"
"Aug 15, 2016",563.24,573.58,567.24,570.49,"9,021,180,000","57,262,300"
"Aug 14, 2016",564.78,585.67,570.47,585.59,"9,258,730,000","60,851,100"
"Aug 13, 2016",584.98,589.77,585.59,587.36,"9,285,530,000","43,563,000"
"Aug 12, 2016",583.81,589.91,587.56,588.80,"9,307,250,000","69,218,000"
"Aug 11, 2016",589.12,597.54,589.12,592.12,"9,358,770,000","74,514,400"
"Aug 10, 2016",586.37,599.98,592.10,587.65,"9,286,960,000","102,905,000"
"Aug 09, 2016",584.79,591.09,587.80,591.04,"9,339,660,000","92,228,100"
"Aug 08, 2016",588.05,592.99,591.05,592.74,"9,365,440,000","61,194,100"
"Aug 07, 2016",586.82,597.51,592.69,587.77,"9,285,940,000","82,398,400"
"Aug 06, 2016",569.47,588.40,587.78,575.03,"9,083,510,000","80,797,300"
"Aug 05, 2016",569.98,578.28,575.04,578.28,"9,133,690,000","66,127,900"
"Aug 04, 2016",565.78,579.50,578.29,566.33,"8,943,870,000","125,292,000"
"Aug 03, 2016",541.55,573.36,566.36,548.66,"8,663,670,000","207,982,000"
"Aug 02, 2016",531.33,612.85,547.47,606.40,"9,574,320,000","330,933,000"
"Aug 01, 2016",605.88,626.12,606.27,624.60,"9,860,620,000","121,887,000"
"Jul 31, 2016",624.37,655.28,624.68,655.10,"10,340,900,000","110,818,000"
"Jul 30, 2016",654.21,658.22,655.05,657.01,"10,370,100,000","38,456,100"
"Jul 29, 2016",654.79,657.80,656.99,655.11,"10,338,900,000","60,703,500"
"Jul 28, 2016",654.49,657.60,655.03,654.49,"10,328,100,000","86,428,400"
"Jul 27, 2016",648.45,657.46,654.35,651.63,"10,281,900,000","147,461,000"
"Jul 26, 2016",645.88,656.23,651.78,654.23,"10,321,900,000","225,135,000"
"Jul 25, 2016",653.39,661.83,654.10,661.26,"10,431,900,000","78,176,500"
"Jul 24, 2016",652.79,663.11,661.28,655.41,"10,338,600,000","118,184,000"
"Jul 23, 2016",648.52,656.37,655.56,650.73,"10,263,700,000","69,532,200"
"Jul 22, 2016",646.72,666.58,650.62,664.92,"10,486,600,000","134,169,000"
"Jul 21, 2016",660.41,666.22,665.01,665.23,"10,490,300,000","60,491,800"
"Jul 20, 2016",663.36,672.93,665.68,672.81,"10,608,600,000","94,636,400"
"Jul 19, 2016",667.63,673.28,672.86,672.74,"10,606,500,000","61,203,300"
"Jul 18, 2016",668.63,681.55,673.11,679.81,"10,716,800,000","69,465,000"
"Jul 17, 2016",661.99,682.37,679.46,661.99,"10,434,700,000","74,407,900"
"Jul 16, 2016",659.33,666.46,660.77,663.78,"10,461,700,000","50,330,200"
"Jul 15, 2016",659.04,667.08,663.25,659.17,"10,387,900,000","81,673,100"
"Jul 14, 2016",652.92,662.90,658.08,652.92,"10,288,400,000","98,511,400"
"Jul 13, 2016",654.47,668.70,654.47,664.80,"10,474,500,000","131,449,000"
"Jul 12, 2016",646.78,675.26,664.55,648.28,"10,213,100,000","138,173,000"
"Jul 11, 2016",644.98,659.63,647.66,648.48,"10,215,200,000","107,910,000"
"Jul 10, 2016",641.26,652.29,649.36,650.60,"10,247,300,000","102,532,000"
"Jul 09, 2016",633.40,666.38,650.96,666.38,"10,493,800,000","180,536,000"
"Jul 08, 2016",636.47,666.71,666.52,640.69,"10,086,900,000","141,970,000"
"Jul 07, 2016",611.83,682.43,640.56,678.09,"10,673,400,000","258,091,000"
"Jul 06, 2016",670.42,681.90,677.33,670.42,"10,550,300,000","134,961,000"
"Jul 05, 2016",665.07,683.49,670.63,683.21,"10,749,100,000","130,476,000"
"Jul 04, 2016",650.51,683.66,683.66,658.80,"10,362,700,000","92,008,400"
"Jul 03, 2016",649.01,704.97,658.66,704.97,"11,086,100,000","129,512,000"
"Jul 02, 2016",676.40,703.70,703.70,676.73,"10,639,600,000","112,354,000"
"Jul 01, 2016",669.59,686.15,676.30,672.51,"10,570,600,000","134,431,000"
"Jun 30, 2016",636.61,675.40,673.34,640.59,"10,066,400,000","138,980,000"
"Jun 29, 2016",628.28,644.68,639.89,644.12,"10,119,600,000","142,456,000"
"Jun 28, 2016",637.77,659.25,647.00,658.10,"10,336,800,000","138,385,000"
"Jun 27, 2016",620.52,655.27,655.27,629.35,"9,882,840,000","122,134,000"
"Jun 26, 2016",616.93,665.98,629.37,665.93,"10,454,900,000","109,225,000"
"Jun 25, 2016",646.56,691.73,665.12,665.28,"10,442,000,000","126,656,000"
"Jun 24, 2016",625.27,681.73,665.30,625.58,"9,816,730,000","224,317,000"
"Jun 23, 2016",558.14,629.33,623.98,597.44,"9,373,190,000","253,462,000"
"Jun 22, 2016",587.48,678.67,596.12,665.91,"10,445,300,000","266,393,000"
"Jun 21, 2016",639.07,735.88,666.65,735.88,"11,540,000,000","309,944,000"
"Jun 20, 2016",732.73,764.08,737.23,763.93,"11,976,700,000","174,511,000"
"Jun 19, 2016",745.63,766.62,763.78,756.69,"11,859,800,000","136,185,000"
"Jun 18, 2016",733.93,777.99,756.23,748.76,"11,732,600,000","252,718,000"
"Jun 17, 2016",716.56,775.36,748.91,768.49,"12,038,900,000","363,321,000"
"Jun 16, 2016",696.52,773.72,766.31,696.52,"10,908,900,000","271,634,000"
"Jun 15, 2016",672.56,696.30,694.47,685.68,"10,736,600,000","99,223,800"
"Jun 14, 2016",662.80,704.50,685.56,704.50,"11,028,900,000","186,694,000"
"Jun 13, 2016",664.49,716.00,704.38,671.65,"10,511,900,000","243,295,000"
"Jun 12, 2016",607.04,684.84,672.78,609.68,"9,539,850,000","277,085,000"
"Jun 11, 2016",578.67,607.12,606.73,578.67,"9,052,360,000","82,357,000"
"Jun 10, 2016",573.33,579.13,577.47,575.84,"9,005,920,000","66,991,900"
"Jun 09, 2016",570.95,582.20,574.63,582.20,"9,103,080,000","71,301,000"
"Jun 08, 2016",573.13,582.84,581.64,577.17,"9,022,250,000","80,265,800"
"Jun 07, 2016",567.51,590.26,576.60,585.45,"9,149,580,000","107,770,000"
"Jun 06, 2016",574.60,586.47,585.54,574.60,"8,977,700,000","72,138,900"
"Jun 05, 2016",569.18,582.81,574.98,573.31,"8,955,060,000","68,874,100"
"Jun 04, 2016",564.24,590.13,572.73,569.71,"8,897,080,000","94,925,300"
"Jun 03, 2016",536.92,574.64,569.19,537.68,"8,395,070,000","122,020,000"
"Jun 02, 2016",533.08,540.35,537.97,536.51,"8,375,000,000","60,378,200"
"Jun 01, 2016",525.64,543.08,536.92,531.11,"8,288,680,000","86,061,800"
"May 31, 2016",520.66,546.62,531.39,534.19,"8,335,100,000","138,450,000"
"May 30, 2016",522.96,544.35,533.86,528.47,"8,243,960,000","87,958,700"
"May 29, 2016",512.18,553.96,526.23,527.48,"8,226,500,000","148,737,000"
"May 28, 2016",472.70,533.47,530.04,473.03,"7,375,780,000","181,199,000"
"May 27, 2016",453.52,478.15,473.46,453.52,"7,070,010,000","164,781,000"
"May 26, 2016",447.90,453.64,453.38,449.67,"7,008,500,000","65,203,800"
"May 25, 2016",446.06,450.30,449.60,446.06,"6,950,690,000","65,231,000"
"May 24, 2016",443.93,447.10,445.98,444.29,"6,921,460,000","65,783,100"
"May 23, 2016",438.82,444.35,444.15,439.35,"6,842,470,000","50,582,500"
"May 22, 2016",439.04,443.43,439.32,443.22,"6,900,700,000","39,657,600"
"May 21, 2016",441.71,443.78,443.19,442.97,"6,895,230,000","42,762,300"
"May 20, 2016",437.39,444.05,442.68,437.79,"6,813,080,000","81,987,900"
"May 19, 2016",438.71,454.63,438.71,454.52,"7,072,090,000","96,027,400"
"May 18, 2016",453.30,456.00,454.62,453.69,"7,057,390,000","86,850,100"
"May 17, 2016",453.61,455.07,453.78,454.01,"7,060,730,000","64,100,300"
"May 16, 2016",452.94,458.20,454.16,457.59,"7,114,740,000","59,171,500"
"May 15, 2016",455.46,458.69,457.57,455.76,"7,084,760,000","28,514,000"
"May 14, 2016",454.79,456.84,455.67,455.82,"7,084,100,000","37,209,000"
"May 13, 2016",453.45,457.06,455.67,454.85,"7,067,270,000","60,845,000"
"May 12, 2016",449.25,454.95,454.77,452.45,"7,028,330,000","59,849,300"
"May 11, 2016",450.86,454.58,452.73,450.86,"7,002,230,000","50,605,200"
"May 10, 2016",448.95,461.93,450.89,460.52,"7,150,370,000","58,956,100"
"May 09, 2016",456.53,462.48,460.48,458.21,"7,112,510,000","55,493,100"
"May 08, 2016",455.98,459.42,458.55,458.43,"7,114,060,000","40,315,000"
"May 07, 2016",457.32,460.68,458.54,459.64,"7,131,120,000","38,364,500"
"May 06, 2016",447.07,461.38,459.60,447.94,"6,947,800,000","72,796,800"
"May 05, 2016",445.88,448.51,447.98,446.71,"6,926,990,000","50,440,800"
"May 04, 2016",445.63,450.38,446.72,450.18,"6,978,950,000","50,407,300"
"May 03, 2016",442.62,451.10,450.30,444.73,"6,892,690,000","59,366,400"
"May 02, 2016",441.78,452.44,444.67,451.93,"7,002,610,000","92,127,000"
"May 01, 2016",447.93,452.48,451.88,448.48,"6,947,430,000","40,660,100"
"Apr 30, 2016",447.70,455.59,448.32,455.18,"7,049,460,000","69,322,600"
"Apr 29, 2016",446.02,455.38,455.10,449.41,"6,958,330,000","49,258,500"
"Apr 28, 2016",436.65,449.55,449.01,445.04,"6,889,170,000","74,064,700"
"Apr 27, 2016",444.13,467.08,444.69,466.26,"7,216,190,000","93,564,900"
"Apr 26, 2016",461.62,467.96,466.09,461.65,"7,143,060,000","78,971,900"
"Apr 25, 2016",453.59,466.62,461.43,459.12,"7,102,490,000","87,091,800"
"Apr 24, 2016",448.93,460.15,458.56,450.56,"6,968,570,000","68,198,400"
"Apr 23, 2016",444.33,450.28,450.28,445.86,"6,894,280,000","50,485,400"
"Apr 22, 2016",444.15,449.81,445.74,449.69,"6,951,860,000","58,804,400"
"Apr 21, 2016",440.95,450.55,449.43,441.42,"6,822,320,000","68,204,700"
"Apr 20, 2016",434.41,443.05,441.39,435.32,"6,726,370,000","72,890,100"
"Apr 19, 2016",428.10,436.02,435.51,428.70,"6,622,450,000","52,810,500"
"Apr 18, 2016",427.09,429.27,428.59,427.61,"6,604,150,000","55,670,900"
"Apr 17, 2016",426.08,431.37,427.40,430.64,"6,649,170,000","52,125,900"
"Apr 16, 2016",428.98,432.63,430.57,429.57,"6,631,310,000","39,392,800"
"Apr 15, 2016",424.43,429.93,429.71,424.43,"6,550,350,000","54,801,500"
"Apr 14, 2016",423.01,425.37,424.28,423.94,"6,541,030,000","45,281,000"
"Apr 13, 2016",422.92,426.66,423.73,425.63,"6,565,470,000","69,060,400"
"Apr 12, 2016",422.84,427.28,425.19,422.84,"6,520,870,000","70,728,800"
"Apr 11, 2016",420.53,422.74,422.48,421.87,"6,504,290,000","50,747,500"
"Apr 10, 2016",419.26,422.44,421.56,419.59,"6,467,330,000","73,478,600"
"Apr 09, 2016",416.51,420.89,419.41,420.81,"6,484,410,000","49,792,700"
"Apr 08, 2016",419.63,425.36,420.35,422.91,"6,515,190,000","63,454,700"
"Apr 07, 2016",420.52,423.66,422.75,423.62,"6,524,680,000","57,858,600"
"Apr 06, 2016",422.73,424.53,423.41,424.28,"6,533,260,000","59,091,000"
"Apr 05, 2016",420.61,424.26,424.03,421.02,"6,481,350,000","60,718,000"
"Apr 04, 2016",419.60,422.34,421.44,421.30,"6,483,910,000","50,634,300"
"Apr 03, 2016",419.70,421.58,420.90,421.17,"6,480,470,000","38,053,700"
"Apr 02, 2016",418.42,422.08,420.87,418.42,"6,436,700,000","45,681,200"
"Apr 01, 2016",415.83,418.17,417.96,416.76,"6,409,540,000","51,235,700"
"Mar 31, 2016",415.26,418.37,416.73,415.26,"6,385,140,000","60,215,200"
"Mar 30, 2016",412.50,416.83,414.82,416.83,"6,407,840,000","66,034,100"
"Mar 29, 2016",412.68,426.20,416.52,424.30,"6,521,010,000","75,411,500"
"Mar 28, 2016",423.29,426.86,424.23,426.55,"6,553,700,000","68,522,800"
"Mar 27, 2016",417.71,428.80,426.76,418.14,"6,423,040,000","71,229,400"
"Mar 26, 2016",416.26,418.99,417.94,417.37,"6,409,500,000","44,650,400"
"Mar 25, 2016",415.56,418.08,417.18,416.51,"6,394,850,000","52,560,000"
"Mar 24, 2016",415.49,418.68,416.39,418.42,"6,422,730,000","68,346,700"
"Mar 23, 2016",417.36,419.27,418.04,418.16,"6,417,130,000","61,444,200"
"Mar 22, 2016",412.53,418.38,418.09,413.13,"6,338,430,000","66,813,300"
"Mar 21, 2016",410.38,413.42,413.31,413.42,"6,341,380,000","61,655,400"
"Mar 20, 2016",410.40,414.63,413.75,410.40,"6,293,610,000","45,947,900"
"Mar 19, 2016",407.23,410.98,410.44,409.26,"6,274,790,000","58,423,000"
"Mar 18, 2016",406.14,420.55,409.55,420.55,"6,446,330,000","104,940,000"
"Mar 17, 2016",417.89,421.00,420.62,417.89,"6,404,130,000","83,528,600"
"Mar 16, 2016",415.91,417.69,417.01,416.89,"6,387,190,000","65,185,800"
"Mar 15, 2016",414.99,418.13,416.83,416.39,"6,377,870,000","66,781,700"
"Mar 14, 2016",414.20,416.68,416.44,414.20,"6,342,780,000","95,259,400"
"Mar 13, 2016",411.64,416.60,414.06,411.65,"6,302,330,000","74,322,800"
"Mar 12, 2016",410.09,421.80,411.62,421.61,"6,453,260,000","92,712,900"
"Mar 11, 2016",417.01,423.93,421.69,417.24,"6,384,740,000","73,969,700"
"Mar 10, 2016",413.25,417.51,417.13,414.74,"6,344,960,000","81,022,900"
"Mar 09, 2016",411.61,416.03,414.86,413.89,"6,330,230,000","70,012,300"
"Mar 08, 2016",411.09,416.24,413.97,414.46,"6,337,370,000","70,311,700"
"Mar 07, 2016",406.31,415.92,414.32,407.76,"6,233,430,000","85,762,400"
"Mar 06, 2016",395.78,411.91,407.71,400.52,"6,121,400,000","91,212,500"
"Mar 05, 2016",394.04,411.26,400.57,410.78,"6,276,610,000","135,385,000"
"Mar 04, 2016",410.94,425.18,410.94,421.84,"6,443,890,000","90,856,100"
"Mar 03, 2016",419.41,425.37,421.65,423.91,"6,474,150,000","100,484,000"
"Mar 02, 2016",423.99,435.92,423.99,435.13,"6,643,810,000","74,955,300"
"Mar 01, 2016",432.32,439.65,435.12,437.92,"6,684,800,000","74,895,800"
"Feb 29, 2016",431.69,441.51,437.70,433.44,"6,614,980,000","60,694,700"
"Feb 28, 2016",423.82,435.68,433.50,432.57,"6,600,310,000","53,033,400"
"Feb 27, 2016",428.10,434.23,432.52,432.84,"6,602,810,000","41,893,600"
"Feb 26, 2016",421.62,432.15,432.15,424.63,"6,476,080,000","61,486,000"
"Feb 25, 2016",420.42,427.72,424.54,425.04,"6,480,650,000","70,798,000"
"Feb 24, 2016",413.91,425.55,424.95,420.96,"6,417,190,000","67,743,700"
"Feb 23, 2016",417.82,439.86,420.74,438.25,"6,679,400,000","85,244,900"
"Feb 22, 2016",432.92,439.05,437.75,438.99,"6,689,200,000","85,385,200"
"Feb 21, 2016",429.08,448.05,438.80,437.77,"6,669,260,000","89,820,700"
"Feb 20, 2016",421.60,441.98,437.16,421.60,"6,421,310,000","93,992,100"
"Feb 19, 2016",417.60,423.10,420.79,422.73,"6,436,980,000","55,711,300"
"Feb 18, 2016",415.64,426.00,422.37,416.57,"6,341,430,000","76,752,600"
"Feb 17, 2016",406.78,421.17,416.32,407.66,"6,204,150,000","83,193,600"
"Feb 16, 2016",401.43,408.94,407.49,401.43,"6,108,040,000","73,093,100"
"Feb 15, 2016",397.75,410.38,400.19,407.57,"6,199,850,000","74,070,500"
"Feb 14, 2016",392.93,407.23,407.23,392.93,"5,975,580,000","74,469,800"
"Feb 13, 2016",384.64,391.86,391.86,384.64,"5,847,990,000","61,911,700"
"Feb 12, 2016",379.60,384.95,384.26,379.69,"5,771,040,000","67,042,800"
"Feb 11, 2016",376.40,383.13,379.65,382.11,"5,806,110,000","74,375,600"
"Feb 10, 2016",375.78,385.48,381.65,376.15,"5,713,880,000","85,130,900"
"Feb 09, 2016",372.90,377.25,376.03,373.42,"5,670,880,000","55,318,500"
"Feb 08, 2016",373.33,379.88,373.45,376.76,"5,720,100,000","47,671,100"
"Feb 07, 2016",374.90,380.87,376.62,376.51,"5,714,760,000","37,076,300"
"Feb 06, 2016",372.39,386.63,376.52,386.59,"5,865,740,000","49,249,300"
"Feb 05, 2016",385.57,391.09,386.55,388.90,"5,898,960,000","43,825,000"
"Feb 04, 2016",369.99,391.61,389.59,370.17,"5,613,380,000","69,285,500"
"Feb 03, 2016",368.05,374.95,369.95,374.65,"5,679,530,000","45,933,400"
"Feb 02, 2016",372.92,375.88,374.45,372.92,"5,651,690,000","40,378,700"
"Feb 01, 2016",367.96,378.07,373.06,369.35,"5,596,090,000","51,656,700"
"Jan 31, 2016",367.83,380.35,368.77,378.29,"5,729,870,000","37,894,300"
"Jan 30, 2016",376.49,380.92,378.25,378.87,"5,736,760,000","30,284,400"
"Jan 29, 2016",365.45,384.38,379.47,380.11,"5,753,970,000","86,125,300"
"Jan 28, 2016",379.74,395.50,380.29,395.15,"5,980,180,000","59,247,900"
"Jan 27, 2016",391.78,396.84,394.97,392.44,"5,937,780,000","47,424,400"
"Jan 26, 2016",390.57,397.77,392.15,392.00,"5,929,520,000","58,147,000"
"Jan 25, 2016",388.55,402.32,391.73,402.32,"6,083,900,000","59,062,400"
"Jan 24, 2016",387.51,405.49,402.97,388.10,"5,867,300,000","54,824,800"
"Jan 23, 2016",381.98,394.54,387.49,382.43,"5,779,890,000","56,247,400"
"Jan 22, 2016",375.28,410.41,382.49,409.75,"6,190,940,000","91,546,600"
"Jan 21, 2016",406.30,422.88,410.26,419.63,"6,338,800,000","68,338,000"
"Jan 20, 2016",376.60,425.27,420.23,379.74,"5,734,760,000","121,720,000"
"Jan 19, 2016",378.97,387.73,380.15,387.03,"5,843,510,000","46,819,800"
"Jan 18, 2016",376.67,388.10,387.17,381.73,"5,761,940,000","54,403,900"
"Jan 17, 2016",380.09,390.96,382.30,387.15,"5,842,270,000","45,319,600"
"Jan 16, 2016",354.91,390.56,387.54,365.07,"5,507,790,000","120,352,000"
"Jan 15, 2016",364.33,430.25,364.33,430.25,"6,489,870,000","153,351,000"
"Jan 14, 2016",427.85,433.32,430.31,432.29,"6,519,110,000","43,945,500"
"Jan 13, 2016",424.44,435.19,432.37,434.67,"6,553,350,000","173,888,000"
"Jan 12, 2016",435.69,448.18,435.69,448.18,"6,755,220,000","115,607,000"
"Jan 11, 2016",443.86,450.66,448.43,448.70,"6,761,090,000","40,450,000"
"Jan 10, 2016",440.35,448.31,447.99,448.24,"6,752,210,000","35,995,900"
"Jan 09, 2016",446.89,454.64,447.61,453.38,"6,828,000,000","32,278,000"
"Jan 08, 2016",447.94,462.93,453.23,457.54,"6,888,600,000","56,993,000"
"Jan 07, 2016",429.08,458.77,458.05,430.01,"6,472,580,000","87,562,200"
"Jan 06, 2016",426.34,431.86,429.11,431.86,"6,498,830,000","34,042,500"
"Jan 05, 2016",429.68,434.18,431.96,433.07,"6,515,380,000","34,522,600"
"Jan 04, 2016",429.08,434.52,433.09,430.06,"6,468,180,000","38,477,500"
"Jan 03, 2016",424.71,433.74,430.01,433.58,"6,519,500,000","39,633,800"
"Jan 02, 2016",431.87,436.06,433.44,434.62,"6,533,630,000","30,096,600"
"Jan 01, 2016",427.51,436.25,434.33,430.72,"6,473,530,000","36,278,900"
